date,asset,type,total_oi,fiz_oi,yur_oi,fiz_share,yur_share,long_fiz,short_fiz,long_jur,short_jur
2023-07-03,ALRS,futures,59772.0,26067.0,33705.0,43.61,56.39,19912.0,6155.0,9974.0,23731.0
2023-07-03,GAZR,futures,177234.0,111000.0,66234.0,62.63,37.37,69990.0,41010.0,18627.0,47607.0
2023-07-03,GMKN,futures,46936.0,21023.0,25913.0,44.79,55.21,12109.0,8914.0,11359.0,14554.0
2023-07-03,LKOH,futures,26896.0,15763.0,11133.0,58.61,41.39,10968.0,4795.0,2480.0,8653.0
2023-07-03,MGNT,futures,205686.0,127626.0,78060.0,62.05,37.95,99433.0,28193.0,3410.0,74650.0
2023-07-03,MXI,futures,294060.0,171050.0,123010.0,58.17,41.83,40023.0,131027.0,107007.0,16003.0
2023-07-03,ROSN,futures,14910.0,7827.0,7083.0,52.49,47.51,3346.0,4481.0,4109.0,2974.0
2023-07-03,SBRF,futures,681486.0,446966.0,234520.0,65.59,34.41,304315.0,142651.0,36428.0,198092.0
2023-07-03,VTBR,futures,693904.0,528125.0,165779.0,76.11,23.89,316253.0,211872.0,30699.0,135080.0
2023-08-01,ALRS,futures,63656.0,42184.0,21472.0,66.27,33.73,30075.0,12109.0,1753.0,19719.0
2023-08-01,GAZR,futures,258290.0,144328.0,113962.0,55.88,44.12,109583.0,34745.0,19562.0,94400.0
2023-08-01,GMKN,futures,80738.0,32474.0,48264.0,40.22,59.78,23206.0,9268.0,17163.0,31101.0
2023-08-01,LKOH,futures,31280.0,20527.0,10753.0,65.62,34.38,12849.0,7678.0,2791.0,7962.0
2023-08-01,MGNT,futures,178480.0,110511.0,67969.0,61.92,38.08,85574.0,24937.0,3666.0,64303.0
2023-08-01,MXI,futures,251572.0,159440.0,92132.0,63.38,36.62,35290.0,124150.0,90496.0,1636.0
2023-08-01,ROSN,futures,16334.0,8144.0,8190.0,49.86,50.14,4492.0,3652.0,3675.0,4515.0
2023-08-01,SBRF,futures,812632.0,490316.0,322316.0,60.34,39.66,352341.0,137975.0,53975.0,268341.0
2023-08-01,VTBR,futures,664052.0,495203.0,168849.0,74.57,25.43,293641.0,201562.0,38385.0,130464.0
2023-09-01,ALRS,futures,68604.0,52224.0,16380.0,76.12,23.88,29834.0,22390.0,4468.0,11912.0
2023-09-01,GAZR,futures,341176.0,173038.0,168138.0,50.72,49.28,132728.0,40310.0,37860.0,130278.0
2023-09-01,GMKN,futures,96624.0,30866.0,65758.0,31.94,68.06,22062.0,8804.0,26250.0,39508.0
2023-09-01,LKOH,futures,40194.0,27256.0,12938.0,67.81,32.19,17627.0,9629.0,2470.0,10468.0
2023-09-01,MGNT,futures,183752.0,108537.0,75215.0,59.07,40.93,86878.0,21659.0,4998.0,70217.0
2023-09-01,MXI,futures,402352.0,210756.0,191596.0,52.38,47.62,54129.0,156627.0,147047.0,44549.0
2023-09-01,ROSN,futures,17216.0,9016.0,8200.0,52.37,47.63,5314.0,3702.0,3294.0,4906.0
2023-09-01,SBRF,futures,889044.0,506814.0,382230.0,57.01,42.99,366748.0,140066.0,77774.0,304456.0
2023-09-01,VTBR,futures,809690.0,601018.0,208672.0,74.23,25.77,362791.0,238227.0,42054.0,166618.0
2023-10-02,ALRS,futures,172026.0,83865.0,88161.0,48.75,51.25,28673.0,55192.0,57340.0,30821.0
2023-10-02,GAZR,futures,239248.0,146563.0,92685.0,61.26,38.74,111572.0,34991.0,8052.0,84633.0
2023-10-02,GMKN,futures,62944.0,21218.0,41726.0,33.71,66.29,15508.0,5710.0,15964.0,25762.0
2023-10-02,LKOH,futures,28524.0,18010.0,10514.0,63.14,36.86,12956.0,5054.0,1306.0,9208.0
2023-10-02,MGNT,futures,154230.0,83127.0,71103.0,53.9,46.1,71039.0,12088.0,6076.0,65027.0
2023-10-02,MXI,futures,378912.0,197218.0,181694.0,52.05,47.95,69030.0,128188.0,120426.0,61268.0
2023-10-02,ROSN,futures,22294.0,11698.0,10596.0,52.47,47.53,8187.0,3511.0,2960.0,7636.0
2023-10-02,SBRF,futures,493882.0,343602.0,150280.0,69.57,30.43,206881.0,136721.0,40060.0,110220.0
2023-10-02,VTBR,futures,882782.0,557165.0,325617.0,63.11,36.89,406689.0,150476.0,34702.0,290915.0
2023-11-01,ALRS,futures,138198.0,76008.0,62190.0,55.0,45.0,41809.0,34199.0,27290.0,34900.0
2023-11-01,GAZR,futures,455906.0,236242.0,219664.0,51.82,48.18,203186.0,33056.0,24767.0,194897.0
2023-11-01,GMKN,futures,117564.0,28529.0,89035.0,24.27,75.73,15936.0,12593.0,42846.0,46189.0
2023-11-01,LKOH,futures,51488.0,20560.0,30928.0,39.93,60.07,13668.0,6892.0,12076.0,18852.0
2023-11-01,MGNT,futures,192366.0,109280.0,83086.0,56.81,43.19,88972.0,20308.0,7211.0,75875.0
2023-11-01,MXI,futures,346284.0,170943.0,175341.0,49.36,50.64,42519.0,128424.0,130623.0,44718.0
2023-11-01,ROSN,futures,23018.0,11915.0,11103.0,51.76,48.24,8490.0,3425.0,3019.0,8084.0
2023-11-01,SBRF,futures,801424.0,454118.0,347306.0,56.66,43.34,298814.0,155304.0,101898.0,245408.0
2023-11-01,VTBR,futures,780424.0,465098.0,315326.0,59.6,40.4,363218.0,101880.0,26994.0,288332.0
2023-12-01,ALRS,futures,203994.0,85337.0,118657.0,41.83,58.17,53923.0,31414.0,48074.0,70583.0
2023-12-01,GAZR,futures,443240.0,222722.0,220518.0,50.25,49.75,195946.0,26776.0,25674.0,194844.0
2023-12-01,GMKN,futures,120246.0,24335.0,95911.0,20.24,79.76,17525.0,6810.0,42598.0,53313.0
2023-12-01,LKOH,futures,68656.0,17968.0,50688.0,26.17,73.83,15064.0,2904.0,19264.0,31424.0
2023-12-01,MGNT,futures,137332.0,87165.0,50167.0,63.47,36.53,62049.0,25116.0,6617.0,43550.0
2023-12-01,MXI,futures,275818.0,138642.0,137176.0,50.27,49.73,36080.0,102562.0,101829.0,35347.0
2023-12-01,ROSN,futures,31812.0,11681.0,20131.0,36.72,63.28,9239.0,2442.0,6667.0,13464.0
2023-12-01,SBRF,futures,888694.0,480485.0,408209.0,54.07,45.93,347379.0,133106.0,96968.0,311241.0
2023-12-01,VTBR,futures,1125176.0,639836.0,485340.0,56.87,43.13,546076.0,93760.0,16512.0,468828.0
2024-01-03,ALRS,futures,83836.0,24033.0,59803.0,28.67,71.33,13243.0,10790.0,28675.0,31128.0
2024-01-03,GAZR,futures,425090.0,195268.0,229822.0,45.94,54.06,158330.0,36938.0,54215.0,175607.0
2024-01-03,GMKN,futures,48908.0,12645.0,36263.0,25.85,74.15,10493.0,2152.0,13961.0,22302.0
2024-01-03,LKOH,futures,18526.0,10954.0,7572.0,59.13,40.87,8760.0,2194.0,503.0,7069.0
2024-01-03,MGNT,futures,81850.0,44624.0,37226.0,54.52,45.48,22762.0,21862.0,18163.0,19063.0
2024-01-03,MXI,futures,81114.0,58673.0,22441.0,72.33,27.67,29870.0,28803.0,10687.0,11754.0
2024-01-03,ROSN,futures,31482.0,7909.0,23573.0,25.12,74.88,3503.0,4406.0,12238.0,11335.0
2024-01-03,SBRF,futures,649594.0,418549.0,231045.0,64.43,35.57,278824.0,139725.0,45973.0,185072.0
2024-01-03,VTBR,futures,632558.0,357926.0,274632.0,56.58,43.42,309617.0,48309.0,6662.0,267970.0
2024-02-01,ALRS,futures,112410.0,34564.0,77846.0,30.75,69.25,21499.0,13065.0,34706.0,43140.0
2024-02-01,GAZR,futures,520212.0,204068.0,316144.0,39.23,60.77,163173.0,40895.0,96933.0,219211.0
2024-02-01,GMKN,futures,63530.0,21597.0,41933.0,33.99,66.01,18512.0,3085.0,13253.0,28680.0
2024-02-01,LKOH,futures,21644.0,11985.0,9659.0,55.37,44.63,8763.0,3222.0,2059.0,7600.0
2024-02-01,MGNT,futures,120854.0,48592.0,72262.0,40.21,59.79,33030.0,15562.0,27397.0,44865.0
2024-02-01,MXI,futures,96752.0,70033.0,26719.0,72.38,27.62,37556.0,32477.0,10820.0,15899.0
2024-02-01,ROSN,futures,49186.0,11590.0,37596.0,23.56,76.44,9237.0,2353.0,15356.0,22240.0
2024-02-01,SBRF,futures,723608.0,474311.0,249297.0,65.55,34.45,310330.0,163981.0,51474.0,197823.0
2024-02-01,VTBR,futures,928058.0,542234.0,385824.0,58.43,41.57,446432.0,95802.0,17597.0,368227.0
2024-03-01,ALRS,futures,85570.0,35354.0,50216.0,41.32,58.68,21685.0,13669.0,21100.0,29116.0
2024-03-01,GAZR,futures,520348.0,196522.0,323826.0,37.77,62.23,143214.0,53308.0,116960.0,206866.0
2024-03-01,GMKN,futures,88544.0,36040.0,52504.0,40.7,59.3,29861.0,6179.0,14411.0,38093.0
2024-03-01,LKOH,futures,24414.0,13948.0,10466.0,57.13,42.87,9895.0,4053.0,2312.0,8154.0
2024-03-01,MGNT,futures,135886.0,64511.0,71375.0,47.47,52.53,41108.0,23403.0,26835.0,44540.0
2024-03-01,MXI,futures,82876.0,56458.0,26418.0,68.12,31.88,29661.0,26797.0,11777.0,14641.0
2024-03-01,ROSN,futures,40576.0,6350.0,34226.0,15.65,84.35,4953.0,1397.0,15335.0,18891.0
2024-03-01,SBRF,futures,934630.0,601823.0,332807.0,64.39,35.61,385068.0,216755.0,82247.0,250560.0
2024-03-01,VTBR,futures,1509720.0,846094.0,663626.0,56.04,43.96,742419.0,103675.0,12441.0,651185.0
2024-04-01,ALRS,futures,57422.0,34334.0,23088.0,59.79,40.21,26633.0,7701.0,2078.0,21010.0
2024-04-01,GAZR,futures,428438.0,165063.0,263375.0,38.53,61.47,125664.0,39399.0,88555.0,174820.0
2024-04-01,LKOH,futures,32470.0,15150.0,17320.0,46.66,53.34,12934.0,2216.0,3301.0,14019.0
2024-04-01,MGNT,futures,61842.0,43386.0,18456.0,70.16,29.84,30677.0,12709.0,244.0,18212.0
2024-04-01,MXI,futures,91832.0,60949.0,30883.0,66.37,33.63,38295.0,22654.0,7621.0,23262.0
2024-04-01,ROSN,futures,57850.0,12540.0,45310.0,21.68,78.32,11570.0,970.0,17355.0,27955.0
2024-04-01,SBRF,futures,649276.0,340621.0,308655.0,52.46,47.54,258416.0,82205.0,66222.0,242433.0
2024-04-01,VTBR,futures,1277142.0,744375.0,532767.0,58.28,41.72,624244.0,120131.0,14327.0,518440.0
2024-05-02,ALRS,futures,199124.0,50588.0,148536.0,25.41,74.59,42701.0,7887.0,56861.0,91675.0
2024-05-02,GAZR,futures,510762.0,242487.0,268275.0,47.48,52.52,174351.0,68136.0,81030.0,187245.0
2024-05-02,GMKN,futures,305076.0,61370.0,243706.0,20.12,79.88,44811.0,16559.0,107727.0,135979.0
2024-05-02,LKOH,futures,39396.0,14564.0,24832.0,36.97,63.03,8759.0,5805.0,10939.0,13893.0
2024-05-02,MGNT,futures,57656.0,39487.0,18169.0,68.49,31.51,25574.0,13913.0,3254.0,14915.0
2024-05-02,MXI,futures,89630.0,62204.0,27426.0,69.4,30.6,32675.0,29529.0,12140.0,15286.0
2024-05-02,ROSN,futures,44006.0,10068.0,33938.0,22.88,77.12,9055.0,1013.0,12948.0,20990.0
2024-05-02,SBRF,futures,701362.0,372920.0,328442.0,53.17,46.83,270690.0,102230.0,79991.0,248451.0
2024-05-02,VTBR,futures,1442116.0,805080.0,637036.0,55.83,44.17,708510.0,96570.0,12548.0,624488.0
2024-06-03,ALRS,futures,219894.0,59246.0,160648.0,26.94,73.06,50340.0,8906.0,59607.0,101041.0
2024-06-03,GAZR,futures,846616.0,342489.0,504127.0,40.45,59.55,216556.0,125933.0,206752.0,297375.0
2024-06-03,GMKN,futures,367728.0,115251.0,252477.0,31.34,68.66,89352.0,25899.0,94512.0,157965.0
2024-06-03,LKOH,futures,45964.0,15957.0,30007.0,34.72,65.28,13849.0,2108.0,9133.0,20874.0
2024-06-03,MGNT,futures,103874.0,51476.0,52398.0,49.56,50.44,42546.0,8930.0,9391.0,43007.0
2024-06-03,MXI,futures,129300.0,82436.0,46864.0,63.76,36.24,53575.0,28861.0,11075.0,35789.0
2024-06-03,ROSN,futures,56834.0,14795.0,42039.0,26.03,73.97,12235.0,2560.0,16182.0,25857.0
2024-06-03,SBRF,futures,862242.0,321278.0,540964.0,37.26,62.74,209258.0,112020.0,221863.0,319101.0
2024-06-03,VTBR,futures,1643732.0,907425.0,736307.0,55.21,44.79,802494.0,104931.0,19372.0,716935.0
2024-07-01,ALRS,futures,241576.0,29587.0,211989.0,12.25,87.75,20701.0,8886.0,100087.0,111902.0
2024-07-01,GAZR,futures,915270.0,395571.0,519699.0,43.22,56.78,190099.0,205472.0,267536.0,252163.0
2024-07-01,GMKN,futures,432500.0,158252.0,274248.0,36.59,63.41,128471.0,29781.0,87779.0,186469.0
2024-07-01,LKOH,futures,27544.0,13379.0,14165.0,48.57,51.43,11594.0,1785.0,2178.0,11987.0
2024-07-01,MGNT,futures,84406.0,40756.0,43650.0,48.29,51.71,37110.0,3646.0,5093.0,38557.0
2024-07-01,MXI,futures,84486.0,55231.0,29255.0,65.37,34.63,35408.0,19823.0,6835.0,22420.0
2024-07-01,ROSN,futures,61288.0,10750.0,50538.0,17.54,82.46,6484.0,4266.0,24160.0,26378.0
2024-07-01,SBRF,futures,1141808.0,333753.0,808055.0,29.23,70.77,235692.0,98061.0,335212.0,472843.0
2024-08-01,ALRS,futures,456484.0,56101.0,400383.0,12.29,87.71,46228.0,9873.0,182014.0,218369.0
2024-08-01,GAZR,futures,646228.0,278722.0,367506.0,43.13,56.87,154109.0,124613.0,169005.0,198501.0
2024-08-01,GMKN,futures,394270.0,169074.0,225196.0,42.88,57.12,124517.0,44557.0,72618.0,152578.0
2024-08-01,LKOH,futures,40280.0,22125.0,18155.0,54.93,45.07,18166.0,3959.0,1974.0,16181.0
2024-08-01,MGNT,futures,92036.0,44081.0,47955.0,47.9,52.1,39739.0,4342.0,6279.0,41676.0
2024-08-01,MXI,futures,104876.0,79835.0,25041.0,76.12,23.88,43687.0,36148.0,8751.0,16290.0
2024-08-01,ROSN,futures,67220.0,10803.0,56417.0,16.07,83.93,8073.0,2730.0,25537.0,30880.0
2024-08-01,SBRF,futures,1343644.0,313389.0,1030255.0,23.32,76.68,203952.0,109437.0,467870.0,562385.0
2024-08-01,VTBR,futures,89912.0,42900.0,47012.0,47.71,52.29,32918.0,9982.0,12038.0,34974.0
2024-08-01,YDEX,futures,358264.0,187698.0,170566.0,52.39,47.61,175884.0,11814.0,3248.0,167318.0
2024-09-02,ALRS,futures,477406.0,49290.0,428116.0,10.32,89.68,31493.0,17797.0,207210.0,220906.0
2024-09-02,GAZR,futures,610570.0,327122.0,283448.0,53.58,46.42,188481.0,138641.0,116804.0,166644.0
2024-09-02,GMKN,futures,604662.0,274686.0,329976.0,45.43,54.57,214463.0,60223.0,87868.0,242108.0
2024-09-02,LKOH,futures,123648.0,29656.0,93992.0,23.98,76.02,24468.0,5188.0,37356.0,56636.0
2024-09-02,MGNT,futures,105902.0,57076.0,48826.0,53.9,46.1,43937.0,13139.0,9014.0,39812.0
2024-09-02,MXI,futures,178672.0,122771.0,55901.0,68.71,31.29,79327.0,43444.0,10009.0,45892.0
2024-09-02,ROSN,futures,50810.0,10558.0,40252.0,20.78,79.22,8239.0,2319.0,17166.0,23086.0
2024-09-02,SBRF,futures,1286214.0,310945.0,975269.0,24.18,75.82,190836.0,120109.0,452271.0,522998.0
2024-09-02,VTBR,futures,237292.0,71797.0,165495.0,30.26,69.74,55074.0,16723.0,63572.0,101923.0
2024-09-02,YDEX,futures,998342.0,360597.0,637745.0,36.12,63.88,327299.0,33298.0,171872.0,465873.0
2024-10-01,ALRS,futures,383350.0,56632.0,326718.0,14.77,85.23,18679.0,37953.0,172996.0,153722.0
2024-10-01,GAZR,futures,578830.0,263366.0,315464.0,45.5,54.5,165857.0,97509.0,123558.0,191906.0
2024-10-01,GMKN,futures,684278.0,280242.0,404036.0,40.95,59.05,223091.0,57151.0,119048.0,284988.0
2024-10-01,LKOH,futures,44850.0,16781.0,28069.0,37.42,62.58,13231.0,3550.0,9194.0,18875.0
2024-10-01,MGNT,futures,138652.0,75662.0,62990.0,54.57,45.43,54650.0,21012.0,14676.0,48314.0
2024-10-01,MXI,futures,120908.0,90901.0,30007.0,75.18,24.82,41359.0,49542.0,19095.0,10912.0
2024-10-01,ROSN,futures,32128.0,6527.0,25601.0,20.32,79.68,4410.0,2117.0,11654.0,13947.0
2024-10-01,SBRF,futures,439484.0,236112.0,203372.0,53.72,46.28,140748.0,95364.0,78994.0,124378.0
2024-10-01,VTBR,futures,294228.0,102318.0,191910.0,34.78,65.22,83731.0,18587.0,63383.0,128527.0
2024-10-01,YDEX,futures,471416.0,277213.0,194203.0,58.8,41.2,210007.0,67206.0,25701.0,168502.0
2024-11-01,ALRS,futures,237588.0,31145.0,206443.0,13.11,86.89,22884.0,8261.0,95910.0,110533.0
2024-11-01,GAZR,futures,744558.0,297220.0,447338.0,39.92,60.08,177955.0,119265.0,194324.0,253014.0
2024-11-01,GMKN,futures,1193400.0,476983.0,716417.0,39.97,60.03,376630.0,100353.0,220070.0,496347.0
2024-11-01,LKOH,futures,87078.0,22412.0,64666.0,25.74,74.26,12347.0,10065.0,31192.0,33474.0
2024-11-01,MGNT,futures,200506.0,98105.0,102401.0,48.93,51.07,83603.0,14502.0,16650.0,85751.0
2024-11-01,MXI,futures,164644.0,113157.0,51487.0,68.73,31.27,70210.0,42947.0,12112.0,39375.0
2024-11-01,ROSN,futures,30380.0,10565.0,19815.0,34.78,65.22,8522.0,2043.0,6668.0,13147.0
2024-11-01,SBRF,futures,541288.0,315009.0,226279.0,58.2,41.8,205770.0,109239.0,64874.0,161405.0
2024-11-01,VTBR,futures,475586.0,188065.0,287521.0,39.54,60.46,165969.0,22096.0,71824.0,215697.0
2024-11-01,YDEX,futures,523996.0,329786.0,194210.0,62.94,37.06,256250.0,73536.0,5748.0,188462.0
2024-12-02,ALRS,futures,221850.0,40393.0,181457.0,18.21,81.79,28891.0,11502.0,82034.0,99423.0
2024-12-02,GAZR,futures,1122610.0,271832.0,850778.0,24.21,75.79,170546.0,101286.0,390759.0,460019.0
2024-12-02,GMKN,futures,1489338.0,354870.0,1134468.0,23.83,76.17,268750.0,86120.0,475919.0,658549.0
2024-12-02,LKOH,futures,124262.0,26899.0,97363.0,21.65,78.35,11658.0,15241.0,50473.0,46890.0
2024-12-02,MGNT,futures,346856.0,104454.0,242402.0,30.11,69.89,79377.0,25077.0,94051.0,148351.0
2024-12-02,MXI,futures,182712.0,141175.0,41537.0,77.27,22.73,84002.0,57173.0,7354.0,34183.0
2024-12-02,ROSN,futures,37696.0,11269.0,26427.0,29.89,70.11,7661.0,3608.0,11187.0,15240.0
2024-12-02,SBRF,futures,1051716.0,356039.0,695677.0,33.85,66.15,219183.0,136856.0,306675.0,389002.0
2024-12-02,VTBR,futures,604162.0,189870.0,414292.0,31.43,68.57,163152.0,26718.0,138929.0,275363.0
2024-12-02,YDEX,futures,511848.0,336047.0,175801.0,65.65,34.35,240031.0,96016.0,15893.0,159908.0
2025-01-02,GAZR,futures,660302.0,210149.0,450153.0,31.83,68.17,118625.0,91524.0,211526.0,238627.0
2025-01-02,LKOH,futures,22448.0,9491.0,12957.0,42.28,57.72,5086.0,4405.0,6138.0,6819.0
2025-01-02,MXI,futures,325444.0,90222.0,235222.0,27.72,72.28,46688.0,43534.0,116034.0,119188.0
2025-01-02,SBRF,futures,590034.0,263807.0,326227.0,44.71,55.29,165602.0,98205.0,129415.0,196812.0
2025-01-03,ALRS,futures,203888.0,33590.0,170298.0,16.47,83.53,22676.0,10914.0,79268.0,91030.0
2025-01-03,GAZR,futures,670654.0,227094.0,443560.0,33.86,66.14,126268.0,100826.0,209059.0,234501.0
2025-01-03,GMKN,futures,675546.0,348007.0,327539.0,51.51,48.49,250533.0,97474.0,87240.0,240299.0
2025-01-03,LKOH,futures,21960.0,9042.0,12918.0,41.17,58.83,4895.0,4147.0,6085.0,6833.0
2025-01-03,MGNT,futures,260866.0,84959.0,175907.0,32.57,67.43,31395.0,53564.0,99038.0,76869.0
2025-01-03,MXI,futures,129404.0,105101.0,24303.0,81.22,18.78,45069.0,60032.0,19633.0,4670.0
2025-01-03,ROSN,futures,23020.0,10102.0,12918.0,43.88,56.12,2241.0,7861.0,9269.0,3649.0
2025-01-03,SBRF,futures,584776.0,243370.0,341406.0,41.62,58.38,147476.0,95894.0,144912.0,196494.0
2025-01-03,VTBR,futures,213340.0,86586.0,126754.0,40.59,59.41,62811.0,23775.0,43859.0,82895.0
2025-01-03,YDEX,futures,399168.0,216397.0,182771.0,54.21,45.79,187345.0,29052.0,12239.0,170532.0
2025-02-03,ALRS,futures,222416.0,40059.0,182357.0,18.01,81.99,32100.0,7959.0,79108.0,103249.0
2025-02-03,GAZR,futures,677188.0,230019.0,447169.0,33.97,66.03,152479.0,77540.0,186115.0,261054.0
2025-02-03,GMKN,futures,888794.0,442761.0,446033.0,49.82,50.18,357180.0,85581.0,87217.0,358816.0
2025-02-03,LKOH,futures,20730.0,9779.0,10951.0,47.17,52.83,5417.0,4362.0,4948.0,6003.0
2025-02-03,MGNT,futures,464356.0,132688.0,331668.0,28.57,71.43,65943.0,66745.0,166235.0,165433.0
2025-02-03,MXI,futures,159660.0,141868.0,17792.0,88.86,11.14,65261.0,76607.0,14569.0,3223.0
2025-02-03,ROSN,futures,31646.0,9901.0,21745.0,31.29,68.71,6808.0,3093.0,9015.0,12730.0
2025-02-03,SBRF,futures,653506.0,236772.0,416734.0,36.23,63.77,143835.0,92937.0,182918.0,233816.0
2025-02-03,VTBR,futures,319360.0,115570.0,203790.0,36.19,63.81,86195.0,29375.0,73485.0,130305.0
2025-02-03,YDEX,futures,376386.0,208542.0,167844.0,55.41,44.59,176001.0,32541.0,12192.0,155652.0
2025-03-03,ALRS,futures,205294.0,34983.0,170311.0,17.04,82.96,21416.0,13567.0,81231.0,89080.0
2025-03-03,GAZR,futures,812516.0,295418.0,517098.0,36.36,63.64,231969.0,63449.0,174289.0,342809.0
2025-03-03,GMKN,futures,949966.0,463410.0,486556.0,48.78,51.22,367013.0,96397.0,107970.0,378586.0
2025-03-03,LKOH,futures,20770.0,9121.0,11649.0,43.91,56.09,5379.0,3742.0,5006.0,6643.0
2025-03-03,MGNT,futures,414816.0,129069.0,285747.0,31.11,68.89,66098.0,62971.0,141310.0,144437.0
2025-03-03,MXI,futures,193048.0,125043.0,68005.0,64.77,35.23,74157.0,50886.0,22367.0,45638.0
2025-03-03,ROSN,futures,30402.0,8252.0,22150.0,27.14,72.86,5915.0,2337.0,9286.0,12864.0
2025-03-03,SBRF,futures,750338.0,229671.0,520667.0,30.61,69.39,157772.0,71899.0,217397.0,303270.0
2025-03-03,VTBR,futures,560694.0,259597.0,301097.0,46.3,53.7,239076.0,20521.0,41271.0,259826.0
2025-03-03,YDEX,futures,329044.0,171233.0,157811.0,52.04,47.96,144532.0,26701.0,19990.0,137821.0
2025-04-01,ALRS,futures,196206.0,24146.0,172060.0,12.31,87.69,18615.0,5531.0,79488.0,92572.0
2025-04-01,GAZR,futures,816122.0,239206.0,576916.0,29.31,70.69,205762.0,33444.0,202299.0,374617.0
2025-04-01,GMKN,futures,887010.0,361481.0,525529.0,40.75,59.25,302882.0,58599.0,140623.0,384906.0
2025-04-01,LKOH,futures,42576.0,19555.0,23021.0,45.93,54.07,9578.0,9977.0,11710.0,11311.0
2025-04-01,MGNT,futures,191148.0,91362.0,99786.0,47.8,52.2,84752.0,6610.0,10822.0,88964.0
2025-04-01,MXI,futures,385704.0,101130.0,284574.0,26.22,73.78,86607.0,14523.0,106245.0,178329.0
2025-04-01,ROSN,futures,37046.0,10003.0,27043.0,27.0,73.0,8247.0,1756.0,10276.0,16767.0
2025-04-01,SBRF,futures,312214.0,163511.0,148703.0,52.37,47.63,90829.0,72682.0,65278.0,83425.0
2025-04-01,VTBR,futures,408064.0,198872.0,209192.0,48.74,51.26,185923.0,12949.0,18109.0,191083.0
2025-04-01,YDEX,futures,261276.0,112179.0,149097.0,42.94,57.06,100453.0,11726.0,30185.0,118912.0
2025-05-02,ALRS,futures,211430.0,29574.0,181856.0,13.99,86.01,24366.0,5208.0,81349.0,100507.0
2025-05-02,GAZR,futures,980172.0,235420.0,744752.0,24.02,75.98,195301.0,40119.0,294785.0,449967.0
2025-05-02,GMKN,futures,910760.0,412025.0,498735.0,45.24,54.76,333426.0,78599.0,121954.0,376781.0
2025-05-02,LKOH,futures,129590.0,15952.0,113638.0,12.31,87.69,9354.0,6598.0,55441.0,58197.0
2025-05-02,MGNT,futures,214650.0,114653.0,99997.0,53.41,46.59,101332.0,13321.0,5993.0,94004.0
2025-05-02,MXI,futures,300150.0,168182.0,131968.0,56.03,43.97,133188.0,34994.0,16887.0,115081.0
2025-05-02,ROSN,futures,43578.0,9856.0,33722.0,22.62,77.38,8194.0,1662.0,13595.0,20127.0
2025-05-02,SBRF,futures,404136.0,156907.0,247229.0,38.83,61.17,108289.0,48618.0,93779.0,153450.0
2025-05-02,VTBR,futures,360928.0,210743.0,150185.0,58.39,41.61,173789.0,36954.0,6675.0,143510.0
2025-05-02,YDEX,futures,246688.0,161108.0,85580.0,65.31,34.69,122297.0,38811.0,1047.0,84533.0
2025-06-02,ALRS,futures,226092.0,35436.0,190656.0,15.67,84.33,31813.0,3623.0,81233.0,109423.0
2025-06-02,GAZR,futures,1388992.0,281634.0,1107358.0,20.28,79.72,226954.0,54680.0,467542.0,639816.0
2025-06-02,GMKN,futures,1007354.0,462749.0,544605.0,45.94,54.06,390353.0,72396.0,113324.0,431281.0
2025-06-02,LKOH,futures,245006.0,28734.0,216272.0,11.73,88.27,13647.0,15087.0,108856.0,107416.0
2025-06-02,MGNT,futures,350118.0,166528.0,183590.0,47.56,52.44,151517.0,15011.0,23542.0,160048.0
2025-06-02,MXI,futures,296900.0,189841.0,107059.0,63.94,36.06,130872.0,58969.0,17578.0,89481.0
2025-06-02,ROSN,futures,42098.0,15172.0,26926.0,36.04,63.96,12859.0,2313.0,8190.0,18736.0
2025-06-02,SBRF,futures,507320.0,182974.0,324346.0,36.07,63.93,146883.0,36091.0,106777.0,217569.0
2025-06-02,VTBR,futures,432224.0,233876.0,198348.0,54.11,45.89,197414.0,36462.0,18698.0,179650.0
2025-06-02,YDEX,futures,279300.0,160442.0,118858.0,57.44,42.56,130145.0,30297.0,9505.0,109353.0
2025-07-01,ALRS,futures,109078.0,21380.0,87698.0,19.6,80.4,17016.0,4364.0,37523.0,50175.0
2025-07-01,GAZR,futures,1327148.0,260724.0,1066424.0,19.65,80.35,213865.0,46859.0,449709.0,616715.0
2025-07-01,GMKN,futures,999922.0,485428.0,514494.0,48.55,51.45,408136.0,77292.0,91825.0,422669.0
2025-07-01,LKOH,futures,21092.0,11934.0,9158.0,56.58,43.42,10229.0,1705.0,317.0,8841.0
2025-07-01,MGNT,futures,225784.0,126666.0,99118.0,56.1,43.9,109941.0,16725.0,2951.0,96167.0
2025-07-01,MXI,futures,322746.0,109531.0,213215.0,33.94,66.06,85755.0,23776.0,75618.0,137597.0
2025-07-01,ROSN,futures,32686.0,9994.0,22692.0,30.58,69.42,8196.0,1798.0,8147.0,14545.0
2025-07-01,SBRF,futures,433566.0,178146.0,255420.0,41.09,58.91,134741.0,43405.0,82042.0,173378.0
2025-07-01,VTBR,futures,710560.0,286864.0,423696.0,40.37,59.63,224215.0,62649.0,131065.0,292631.0
2025-07-01,YDEX,futures,240462.0,132599.0,107863.0,55.14,44.86,118959.0,13640.0,1272.0,106591.0
2025-08-01,ALRS,futures,124350.0,30534.0,93816.0,24.55,75.45,24186.0,6348.0,37989.0,55827.0
