Дата,Физические лица | Длинные позиции | (позиции покупателя),Короткие позиции | (позиции продавца),"Количество лиц, имеющих открытые длинные позиции","Количество лиц, имеющих открытые короткие позиции",Юридические лица | Длинные позиции | (позиции покупателя),Короткие позиции | (позиции продавца),"Количество лиц, имеющих открытые длинные позиции","Количество лиц, имеющих открытые короткие позиции",Совокупный объем открытых позиций,ОИ физиков,IMOEX | Close,Lons/Short физ.,Lons/Short юр.,% Long у физ.от общ.Long,% Short у физ.от общ.Sort
2023-08-28,19658,57086,1299,4005,49740,12312,32,49,138796,76744,3198.72,0.34435763584766843,4.039961013645224,28.326464739617858,82.2588547220381
2023-08-29,19886,57474,1280,3998,48308,10720,33,47,136388,77360,3211.36,0.3459999304033128,4.50634328358209,29.16092324837962,84.28014194797197
2023-08-30,20066,57859,1238,4095,48822,11029,31,51,137776,77925,3212.68,0.3468086209578458,4.42669326321516,29.128440366972473,83.98995470909301
2023-08-31,21143,57912,1265,4059,47441,10672,34,52,137168,79055,3227.99,0.3650884100013814,4.445371064467766,30.827889886854077,84.4395194214394
2023-09-01,20732,55863,1244,4032,45583,10452,40,50,132630,76595,3231.35,0.3711222096915669,4.361174894756984,31.262911860061827,84.23885998642841
2023-09-04,21358,54263,1270,3621,43059,10154,31,53,128834,75621,3268.97,0.3936015332731327,4.240594839472129,33.15584395423568,84.23708027384076
2023-09-05,22688,53566,1356,3511,41554,10676,39,49,128484,76254,3264.43,0.42355225329500057,3.8922817534657175,35.31645963699761,83.38158836897979
2023-09-06,21290,52042,1280,3545,41796,11044,39,53,126172,73332,3245.47,0.40909265593174743,3.784498370155741,33.74758266493358,82.49373870589353
2023-09-07,23378,52805,1494,3685,41639,12212,42,56,130034,76183,3169.07,0.4427232269671433,3.409679004258107,35.95674977313625,81.2172201116631
2023-09-08,22881,53904,1508,3727,48606,17583,43,54,142974,76785,3142.88,0.4244768477292965,2.764374680088722,32.0072180955978,75.4039195937723
2023-09-11,24004,52863,1550,3654,55577,26718,43,53,159162,76867,3122.37,0.45407941282182246,2.0801332435062503,30.1629786004197,66.42665962981114
2023-09-12,24196,51933,1584,3331,54395,26658,46,49,157182,76129,3165.92,0.465907996842085,2.040475654587741,30.787240269242027,66.08008550597397
2023-09-13,24172,52810,1475,3379,56297,27659,42,48,160938,76982,3148.32,0.45771634160196933,2.0353953505188183,30.038896966533695,65.62775727298711
2023-09-14,25162,50584,1490,3597,53839,28417,52,45,158002,75746,3139.49,0.4974300173968053,1.8946053418728226,31.850229743927294,64.02956924595891
2023-09-15,25781,50988,1535,3620,59338,34131,47,42,170238,76769,3152.53,0.5056287753981329,1.7385368140400224,30.28818477660687,59.90201952560533
2023-09-18,25113,50330,1500,3528,56792,31575,41,63,163810,75443,3135.18,0.4989668189946354,1.7986381631037214,30.661131799035466,61.44923997313961
2023-09-19,24901,46402,1463,3068,54651,33150,42,58,159104,71303,3083.85,0.5366363518813845,1.6485972850678734,31.30153861625101,58.32914320193081
2023-09-20,23778,46280,1746,3008,51083,28581,39,47,149722,70058,3068.15,0.5137856525496975,1.7873062524054442,31.762867180507875,61.82124203523864
2023-09-21,15514,39539,1872,2556,45279,21254,27,44,121586,55053,3019.22,0.39237208831786335,2.130375458737179,25.519385455562315,65.03873801260013
2023-09-22,20852,41908,1865,2639,43990,22934,41,40,129684,62760,3049.07,0.49756609716521905,1.9181128455568153,32.158169087936834,64.63094907621604
2023-09-25,21431,42627,1831,2757,44543,23347,42,39,131948,64058,3045.39,0.5027564689046848,1.9078682485972502,32.48400885197199,64.61181677630582
2023-09-26,22889,44093,1838,2748,44782,23578,44,38,135342,66982,3051.91,0.5191073413013404,1.8993129188226312,33.82394230911321,65.15789629235567
2023-09-27,24051,45228,1769,2911,44759,23582,38,42,137620,69279,3067.61,0.5317723534093924,1.8980154355016539,34.952768492951606,65.72881848568522
2023-09-28,25017,45718,1524,2604,45454,24753,45,40,140942,70735,3108.07,0.5472024148037972,1.8363026703833878,35.499709100197244,64.87491308481503
2023-09-29,25475,44682,1202,2886,42544,23337,43,35,136038,70157,3133.26,0.5701401011593035,1.8230278099155848,37.452770549405315,65.69046883958893
2023-10-02,27056,45629,1152,3008,42099,23526,34,44,138310,72685,3132.33,0.5929562339740078,1.789466972711043,39.12370761333237,65.98076784035861
2023-10-03,28167,45575,1152,3049,42925,25517,44,37,142184,73742,3143.88,0.618036204059243,1.6822118587608261,39.62049175715974,64.10707252574129
2023-10-04,28399,44111,1228,3190,42921,27209,38,47,142640,72510,3134.25,0.6438076670218313,1.5774559888272264,39.819125070106566,61.849411104879415
2023-10-05,26202,44385,1226,3098,41447,23264,44,34,135298,70587,3131.76,0.5903345724907063,1.781593878954608,38.73227985631716,65.61072595308136
2023-10-06,25553,43204,1204,2860,40509,22858,46,38,132124,68757,3144.89,0.591449865753171,1.7722022924140344,38.680330598528656,65.3991704762193
2023-10-09,25314,42171,1047,2768,39449,22592,39,37,129526,67485,3174.02,0.6002703279504873,1.7461490793201133,39.08713308524929,65.11588406960765
2023-10-10,25948,43073,1102,2777,41658,24533,42,34,135212,69021,3177.03,0.6024191488867736,1.6980393755349936,38.3812087684525,63.71180072774606
2023-10-11,26460,42554,1111,2817,43330,27236,48,32,139580,69014,3194.12,0.6217981858344691,1.5909090909090908,37.91374122367101,60.9743516263075
2023-10-12,26628,41269,1043,2793,41698,27057,47,35,136652,67897,3174.66,0.6452300758438537,1.5411169013563957,38.97198723765477,60.40014050288324
2023-10-13,26745,43075,1024,2968,43826,27496,48,34,141142,69820,3192.33,0.6208937899013349,1.5939045679371544,37.89800342917062,61.03782006773321
2023-10-16,30049,44716,1078,2900,42193,27526,54,32,144484,74765,3234.78,0.6719966007692996,1.532841676959965,41.59491708424462,61.89751114310235
2023-10-17,27598,45545,1065,2946,38111,20164,45,38,131418,73143,3247.15,0.6059501591832254,1.8900515770680422,42.000334809539034,69.31318388653
2023-10-18,26546,44119,987,2952,38237,20664,35,45,129566,70665,3249.21,0.6016908814796347,1.850416182733256,40.9767994689965,68.10274300356575
2023-10-19,26888,45216,1031,2990,39363,21035,48,35,132502,72104,3255.16,0.5946567586694975,1.8713097218920847,40.58504777286381,68.24953585606255
2023-10-20,28637,45933,1067,2885,40530,23234,53,36,138334,74570,3269.27,0.6234515489952758,1.7444262718429888,41.402692035219104,66.40883658392008
2023-10-23,29598,44681,1160,2798,38786,23703,41,39,136768,74279,3263.68,0.662429220474027,1.636332953634561,43.282054281703324,65.33838324754329
2023-10-24,28660,44819,1090,2788,40860,24701,53,42,139040,73479,3265.01,0.6394609429036793,1.654184041131938,41.22554660529344,64.46921749136939
2023-10-25,27232,44731,1122,2766,42760,25261,42,47,139984,71963,3265.28,0.608794795555655,1.6927279205098769,38.9073036918505,63.908732426563034
2023-10-26,26661,45443,1080,3373,44290,25508,32,64,141902,72104,3223.89,0.5866910195189579,1.7363180178767446,37.576637397640624,64.04842778819186
2023-10-27,27401,47353,1079,3495,45319,25367,38,47,145440,74754,3224.18,0.5786539395603235,1.7865336854969054,37.68014301430143,65.11688668866886
2023-10-30,27090,46711,1091,3535,45229,25608,40,52,144638,73801,3227.07,0.5799490484040162,1.766205873164636,37.45903566144443,64.59021833819605
2023-10-31,27304,45966,1196,3304,44147,25485,44,55,142902,73270,3200.97,0.5940042640212331,1.7322738865999607,38.21360092930819,64.33219968929757
2023-11-01,27076,45731,1149,3345,44706,26051,40,51,143564,72807,3206.52,0.5920710240318383,1.7160953514260489,37.71976261458304,63.7081719651166
2023-11-02,27161,44552,1125,3275,43549,26158,40,58,141420,71713,3197.22,0.609647153887592,1.6648444070647603,38.41182293876397,63.006646867486914
2023-11-03,27310,46381,1121,3241,45023,25952,49,54,144666,73691,3208.63,0.588818697311399,1.7348566584463625,37.75593435914451,64.12149364743617
2023-11-06,27051,46764,1111,3163,45390,25677,41,57,144882,73815,3235.11,0.5784577880420837,1.7677298749853956,37.34211289187063,64.55460305628029
2023-11-07,27619,46492,1225,3103,45022,26149,48,51,145282,74111,3246.34,0.5940591929794373,1.7217484416230067,38.02122768133699,64.00242287413445
2023-11-08,26909,45241,1242,3029,43984,25652,49,50,141786,72150,3245.43,0.5947923343869499,1.7146421331670045,37.95720310891061,63.815891554878476
2023-11-09,26157,43697,1244,3061,41441,23901,53,44,135196,69854,3239.92,0.5985994461862371,1.7338605079285385,38.694931802716056,64.64244504275274
2023-11-10,26120,43673,1227,3033,41475,23922,56,60,135190,69793,3242.06,0.5980811943305933,1.7337597190870329,38.641911383978105,64.60980841778238
2023-11-13,25614,43102,1266,2974,40983,23495,49,60,133194,68716,3248.27,0.5942647672961812,1.744328580549053,38.46119194558313,64.72063306154932
2023-11-14,25650,42415,1304,2930,40391,23626,47,64,132082,68065,3212.39,0.6047388895437935,1.7095995936679929,38.83950878999409,64.22525400887328
2023-11-15,27613,42810,1308,2868,40697,25500,57,69,136620,70423,3215.11,0.6450128474655454,1.5959607843137256,40.42307129263651,62.6701800614844
2023-11-16,27709,42172,1282,2871,39730,25267,43,73,134878,69881,3189.08,0.6570473299819786,1.5724066964815768,41.087501297468826,62.533548836726524
2023-11-17,26911,42015,1237,2840,39579,24475,55,66,132980,68926,3206.34,0.6405093419017017,1.6171195097037794,40.47375545194766,63.18995337644758
2023-11-20,25314,40462,1197,2804,39608,24460,48,67,129844,65776,3207.36,0.6256240423113044,1.6192968111201962,38.991405070700225,62.32401959274206
2023-11-21,25818,40243,1262,2785,40120,25695,53,65,131876,66061,3218.48,0.6415525681484979,1.5613932671726016,39.15496375382935,61.031575116018075
2023-11-22,26311,39419,1279,2723,39775,26667,44,75,132172,65730,3230.65,0.6674700017757934,1.4915438557018037,39.81327361317072,59.64803437944497
2023-11-23,27527,39670,1276,2782,40073,27930,45,76,135200,67197,3221.05,0.6938996722964457,1.434765485141425,40.72041420118343,58.68343195266272
2023-11-24,26460,39526,1196,2742,37726,24660,44,73,128372,65986,3217.76,0.6694327784243282,1.5298459042984591,41.223942915900665,61.580406942323876
2023-11-27,27032,39551,1321,2453,36986,24467,42,62,128036,66583,3191.05,0.6834719728957549,1.5116687783545184,42.22562404323784,61.781061576431625
2023-11-28,27398,38649,1393,2220,35718,24467,47,51,126232,66047,3196.36,0.7088928562187896,1.4598438713369029,43.40896127764751,61.234869129856136
2023-11-29,26532,38508,1378,2155,35910,23934,43,47,124884,65040,3173.52,0.6889996883764412,1.5003760340937577,42.49063130585183,61.67002978764293
2023-11-30,27323,35608,1378,2020,35880,27595,52,47,126406,62931,3165.79,0.7673275668389126,1.3002355499184635,43.23054285397845,56.33909782763477
2023-12-01,27511,34789,1430,2001,36194,28916,43,59,127410,62300,3142.29,0.7907959412457961,1.2516945635634251,43.184993328624124,54.60952829448238
2023-12-04,27930,34572,1618,2006,36448,29806,41,57,128756,62502,3114.41,0.8078792086081222,1.2228410387170368,43.38438597036255,53.701575072229645
2023-12-05,27745,35882,1528,1854,39619,31482,56,42,134728,63627,3129.33,0.773228917005741,1.2584651546915697,41.18668725135087,53.265839320705425
2023-12-06,27574,34696,1415,1853,39483,32361,45,66,134114,62270,3079.5,0.7947313811390362,1.2200797255956244,41.120240989009346,51.74105611643826
2023-12-07,27701,33564,1483,1759,40714,34851,49,61,136830,61265,3073.63,0.8253187939458944,1.1682304668445669,40.48965870057736,49.059416794562594
2023-12-08,27056,33657,1412,1698,41220,34619,44,63,136552,60713,3079.99,0.8038743797724099,1.1906756405442098,39.627394692131936,49.295506473724295
2023-12-11,29302,32992,1526,1638,40742,37052,46,68,140088,62294,3026.17,0.8881547041707081,1.0995897657346432,41.83370452858203,47.1018217120667
2023-12-12,29095,31323,1567,1475,41433,39205,57,58,141056,60418,3019.89,0.9288701593078569,1.0568294860349445,41.253119328493646,44.41214836660617
2023-12-13,29968,30841,1600,1526,40055,39182,47,63,140046,60809,3032.22,0.9716935248532798,1.0222806390689603,42.79736657955243,44.04409979578139
2023-12-14,30410,31290,1614,1597,40419,39539,50,65,141658,61700,3008.84,0.9718759987216363,1.022256506234351,42.93439128040774,44.176820229002246
2023-12-15,29358,29319,1602,1319,37123,37162,54,53,132962,58677,3033.89,1.0013301954364064,0.9989505408750875,44.159985559784,44.10132218227764
2023-12-18,28835,31753,1557,1417,36858,33940,66,35,131386,60588,3076.26,0.9081031713538879,1.0859752504419564,43.893565524485105,48.33543908787846
2023-12-19,27177,31859,1393,1561,39112,34430,57,44,132578,59036,3083.64,0.8530399573119056,1.1359860586697648,40.99775226659023,48.06076422935932
2023-12-20,25448,31914,1233,1615,36879,30413,61,36,124654,57362,3104.66,0.7973929936704894,1.2126064511886365,40.829816933271296,51.20413304025543
2023-12-21,6917,20684,731,1044,28041,14274,21,40,69916,27601,3073.57,0.33441307290659444,1.96448087431694,19.786601064134103,59.16814463069969
2023-12-22,8452,21352,880,1197,28197,15297,25,36,73298,29804,3092.58,0.39584113900337203,1.8433026083545794,23.062020791836066,58.26079838467625
2023-12-25,10091,21215,1023,1193,29043,17919,24,43,78268,31306,3099.02,0.4756540183832194,1.6207935710698143,25.78576174170798,54.211171871007316
2023-12-26,10205,20908,1039,1085,31608,20905,30,36,83626,31113,3094.72,0.48809068299215613,1.5119827792394165,24.406285126635257,50.003587401047525
2023-12-27,9881,21260,1007,1093,32385,21006,26,37,84532,31141,3097.49,0.4647695202257761,1.5417023707512139,23.37812899257086,50.300477925519324
2023-12-28,9297,20492,969,1014,33475,22280,33,32,85544,29789,3101.99,0.453689244583252,1.5024685816876122,21.736182549331335,47.9098475638268
2023-12-29,9136,20263,917,978,32927,21800,29,35,84126,29399,3099.11,0.4508710457484084,1.5104128440366973,21.719801250505196,48.17297862729715
2024-01-03,10804,22808,1060,1070,33301,21297,29,38,88210,33612,3130.23,0.47369344089793053,1.5636474620838616,24.496088878811925,51.712957714544835
2024-01-04,10664,23269,1070,1106,33017,20412,23,42,87362,33933,3136.07,0.4582921483518845,1.6175289045659416,24.413360499988553,53.27030058835649
2024-01-05,11036,22516,1080,1070,31982,20502,23,39,86036,33552,3136.37,0.49014034464380885,1.5599453711832991,25.654377237435494,52.34088056162537
2024-01-08,11101,24506,1099,1274,32106,18701,30,38,86414,35607,3158.58,0.45299110421937483,1.716806587883001,25.692596107112276,56.71766149003634
2024-01-09,11341,24427,1068,1284,30556,17470,23,46,83794,35768,3155.55,0.46428132803864575,1.7490555237550085,27.06876387330835,58.302503759219036
2024-01-10,11245,24667,1085,1221,30948,17526,29,39,84386,35912,3164.7,0.45587221794300076,1.765833618623759,26.651340269712986,58.462304173678106
2024-01-11,11372,25317,1065,1348,31907,17962,28,40,86558,36689,3181.25,0.4491843425366355,1.7763612069925399,26.276023013470734,58.49719263384089
2024-01-12,11195,25839,1051,1357,32555,17911,30,40,87500,37034,3185.22,0.433259801075893,1.8175981240578416,25.588571428571427,59.06057142857143
2024-01-15,11522,25958,1136,1398,33623,19187,27,47,90290,37480,3184.88,0.443870868325757,1.7523844269557514,25.522206224388082,57.49916934322737
2024-01-16,11293,24917,1112,1373,34314,20690,26,43,91214,36210,3179.45,0.45322470602399967,1.6584823586273563,24.76154976209792,54.6341570372969
2024-01-17,11030,25173,1093,1363,34428,20285,21,51,90916,36203,3185.23,0.4381678782822866,1.6972146906581218,24.26415592414976,55.37639139425403
2024-01-18,11027,25375,1098,1342,34364,20016,20,50,90782,36402,3178.85,0.4345615763546798,1.7168265387689847,24.2933621202441,55.90315260734506
2024-01-19,10735,24974,1053,1330,35001,20762,20,51,91472,35709,3166.37,0.4298470409225595,1.6858202485309701,23.47166345985657,54.60468777330768
2024-01-22,10898,24643,1096,1455,34717,20972,25,48,91230,35541,3172.15,0.4422351174775798,1.6553976730879267,23.891263838649568,54.02389564836129
2024-01-23,10937,24570,1107,1432,34113,20480,24,49,90100,35507,3175.74,0.44513634513634515,1.665673828125,24.27746947835738,54.53940066592675
2024-01-24,11321,25561,1074,1448,35907,21667,19,55,94456,36882,3162.41,0.4429012949415125,1.6572206581437208,23.970949436774795,54.12255441687135
2024-01-25,11347,24619,1123,1360,35715,22443,24,49,94124,35966,3157.74,0.46090417969860675,1.5913647908033686,24.11074752454209,52.311843950533344
2024-01-26,11050,23984,1092,1331,35687,22753,20,49,93474,35034,3163.21,0.4607238158772515,1.5684525117566914,23.642938143226992,51.31694374906392
2024-01-29,11534,23717,1174,1336,36377,24194,34,47,95822,35251,3176.61,0.486317831091622,1.5035546003141276,24.073803510676044,49.502201999540816
2024-01-30,11821,22657,1151,1178,40051,29215,42,42,103744,34478,3196.08,0.5217372114578276,1.3709053568372411,22.788787785317705,43.67867057371993
2024-01-31,11527,22900,1191,1245,39615,28242,52,41,102284,34427,3214.19,0.5033624454148472,1.4026981091990651,22.539204567674318,44.77728677016933
2024-02-01,11632,24739,1148,1354,40676,27569,47,37,104616,36371,3229.89,0.47018877076680543,1.4754252965287098,22.237516249904413,47.29486885371262
2024-02-02,11971,24502,1167,1347,39909,27378,49,40,103760,36473,3226.35,0.4885723614398825,1.457703265395573,23.074402467232076,47.22821896684657
2024-02-05,12124,24366,1157,1281,40583,28341,50,32,105414,36490,3226.79,0.49757859312156283,1.4319537066440846,23.002637220862503,46.22915362285844
2024-02-06,12535,24652,1208,1285,40885,28768,57,33,106840,37187,3238.4,0.5084780139542431,1.4211971635150167,23.464994384125795,46.14751029576937
2024-02-07,10766,25651,1077,1328,43081,28196,59,32,107694,36417,3256.58,0.41971073252504776,1.527911760533409,19.993685813508645,47.636822849926645
2024-02-08,11049,24879,978,1310,42712,28882,51,34,107522,35928,3241.81,0.4441094899312673,1.478844955335503,20.55207306411711,46.277040977660384
2024-02-09,10869,23865,979,1305,42406,29410,51,38,106550,34734,3242.38,0.4554368321810182,1.4418905134308058,20.401689347724073,44.795870483341155
2024-02-12,10331,23858,963,1227,42661,29134,53,45,105984,34189,3248.5,0.4330203705256099,1.4643028763643853,19.495395531400966,45.02189009661836
2024-02-13,10898,24014,988,1193,42619,29503,56,42,107034,34912,3254.6,0.4538186058132756,1.4445649594956445,20.36362277407179,44.8717230039053
2024-02-14,11890,24355,1019,1204,43192,30727,53,47,110164,36245,3258.14,0.48819544241428864,1.4056692810882936,21.585999055952943,44.21589630006172
2024-02-15,11338,24755,1025,1277,44279,30862,57,38,111234,36093,3265.63,0.45800848313472026,1.4347417536128573,20.385853246309583,44.5097721919557
2024-02-16,12208,24928,1096,1342,44639,31919,32,61,113694,37136,3242.48,0.48973042362002567,1.3985087252106896,21.475187784755573,43.85103875314441
2024-02-19,11987,25587,1117,1362,49166,35566,36,59,122306,37574,3244.56,0.4684800875444562,1.3823876736208738,19.60165486566481,41.84095628996125
2024-02-20,12499,25975,938,1658,50197,36721,31,65,125392,38474,3207.49,0.4811934552454283,1.3669834699490755,19.935881076942707,41.43007528390966
2024-02-21,15207,26031,1112,1639,47490,36666,32,61,125394,41238,3139.5,0.5841880834389767,1.2952053673703159,24.254749031054118,41.518732953729845
2024-02-22,14617,23722,1137,1347,46686,37581,29,56,122606,38339,3142.3,0.6161790742770424,1.2422766823660893,23.84385755998891,38.69631176288273
2024-02-26,15747,24206,1195,1267,46070,37611,35,46,123634,39953,3213.17,0.6505411881351731,1.2249076068171545,25.473575230114694,39.15751330540142
2024-02-27,14956,23830,1176,1352,46949,38075,32,48,123810,38786,3208.99,0.6276122534620227,1.2330663164806304,24.15959938615621,38.49446732897181
2024-02-28,15356,25147,1208,1310,48635,38844,36,48,127982,40503,3227.05,0.6106493816359805,1.2520595201318092,23.997124595646262,39.29771374099483
2024-02-29,13950,21304,1171,1137,47292,39938,42,47,122484,35254,3256.8,0.6548066090874953,1.1841354098853223,22.778485353188987,34.78658437020346
2024-03-01,14281,20944,1128,1141,46965,40302,53,46,122492,35225,3266.66,0.6818659281894576,1.165326782789936,23.31744113901316,34.19651895634001
2024-03-04,13647,22553,1114,1208,49557,40651,52,45,126408,36200,3296.75,0.6051079678978406,1.21908440136774,21.591987848870325,35.68286817290045
2024-03-05,14637,22954,1150,1238,49868,41551,51,43,129010,37591,3300.89,0.6376666376230722,1.2001636543043488,22.691264243081932,35.58483838462135
2024-03-06,15994,23902,1098,1376,50021,42113,45,49,132030,39896,3310.58,0.6691490251861769,1.1877804953339823,24.227827009013104,36.20692266909036
2024-03-07,15863,23681,1053,1388,50944,43126,44,51,133614,39544,3315.68,0.6698619146150923,1.1812827528637018,23.74451779005194,35.44688430853054
2024-03-11,16106,23671,1053,1314,56269,48704,37,57,144750,39777,3320.31,0.6804106290397532,1.1553260512483574,22.253540587219344,32.70604490500864
2024-03-12,16674,24568,1069,1554,55547,47653,44,48,144442,41242,3332.6,0.6786877238684468,1.1656558873523177,23.087467634067654,34.01780645518617
2024-03-13,16859,24680,982,1669,54068,46247,34,59,141854,41539,3320.68,0.6831037277147488,1.1691136722381992,23.769509495678655,34.796339898769155
2024-03-14,15726,24335,957,1649,54873,46264,38,62,141198,40061,3297,0.6462297102938155,1.186084212346533,22.275103046785365,34.46932676100228
2024-03-15,16252,24507,982,1610,58441,50186,39,59,149386,40759,3300.07,0.6631574652140205,1.164488104252182,21.758397707951215,32.8103035090303
2024-03-18,16593,23438,1037,1504,54284,47439,43,50,141754,40031,3296.3,0.7079528970048639,1.144290562617256,23.410979584350354,33.0685553846805
2024-03-19,16095,23625,887,1536,62622,55092,38,47,157434,39720,3264.97,0.6812698412698412,1.1366804617730342,20.446663363695265,30.01257669880712
2024-03-20,14340,24013,903,1348,59125,49452,43,30,146930,38353,3267.1,0.5971765293799192,1.1956038178435655,19.51949908119513,32.68631321037228
2024-03-21,8529,17041,717,1033,44831,36319,33,23,106720,25570,3286.69,0.5004987970189543,1.2343676863349762,15.983883058470767,31.935907046476764
2024-03-22,10919,18064,832,1266,44597,37452,36,29,111032,28983,3273.49,0.60446191319752,1.1907775285699027,19.668203761077887,32.53836731753008
2024-03-25,14322,18408,1055,1247,50823,46737,44,40,130290,32730,3281.63,0.7780312907431551,1.0874253803196612,21.98480313147594,28.25696523140686
2024-03-26,14488,17852,1013,1230,52267,48903,39,43,133510,32340,3285.54,0.8115617297781761,1.0687892358342024,21.703243202756347,26.74256609991761
2024-03-27,14614,17724,989,1205,52943,49833,42,42,135114,32338,3304.09,0.8245317084179643,1.0624084442036401,21.63210326095001,26.235623251476532
2024-03-28,14582,17291,1027,1039,53223,50514,42,46,135610,31873,3312.77,0.8433288994274478,1.0536286969948925,21.50578865865349,25.50106924268122
2024-03-29,15189,16814,1332,987,53054,51429,45,46,136486,32003,3332.53,0.9033543475675033,1.0315969589142313,22.257227847544804,24.638424453790133
2024-04-01,15401,17698,1440,1068,54787,52490,43,48,140376,33099,3363.29,0.8702113233133687,1.0437607163269194,21.942497292984555,25.21513649056819
2024-04-02,15604,17187,1441,1031,54648,53065,42,48,140504,32791,3371.29,0.9078955024146157,1.0298313389239613,22.211467289187496,24.46478392074247
2024-04-03,14563,18779,1377,1118,56626,52410,40,51,142378,33342,3395.59,0.7754939027637254,1.0804426636138142,20.456812147944206,26.37907541895518
2024-04-04,13336,20987,1247,1308,59703,52052,37,52,146078,34323,3407.57,0.6354409872778387,1.1469876277568585,18.258738482180753,28.733964046605237
2024-04-05,13108,20168,1187,1272,60023,52963,36,57,146262,33276,3395.37,0.649940499801666,1.1333006060834923,17.923999398339966,27.577908137451967
2024-04-08,12635,19663,1067,1306,60519,53491,36,55,146308,32298,3417.38,0.6425774296902812,1.1313865883980483,17.271782814336877,26.878912978100995
2024-04-09,12403,18910,977,1263,63106,56599,31,63,151018,31313,3414.26,0.6558963511369645,1.114966695524656,16.425856520414786,25.043372313234187
2024-04-10,12554,20463,971,1335,64746,56837,37,54,154600,33017,3439.11,0.6134975321311635,1.139152312754016,16.240620957309186,26.472186287192756
2024-04-11,12891,21251,923,1417,64960,56600,36,55,155702,34142,3439.53,0.606606747917745,1.1477031802120141,16.558554161154,27.297016094847848
2024-04-12,12811,21934,917,1394,65681,56558,35,55,156984,34745,3456.24,0.5840703929971733,1.1613034407157254,16.321408551189933,27.94424909544922
2024-04-15,12160,21732,895,1397,66794,57222,34,58,157908,33892,3472.19,0.5595435302779311,1.1672783195274545,15.401372951338754,27.524887909415607
2024-04-16,11992,22831,902,1401,68411,57572,32,58,160806,34823,3462.94,0.5252507555516622,1.1882686027930245,14.914866360707935,28.395706627862143
2024-04-17,11455,22821,891,1404,71194,59828,31,59,165298,34276,3454.07,0.5019499583716752,1.1899779367520225,13.85981681569045,27.611949327880552
2024-04-18,11439,22033,900,1376,71986,61392,34,58,166850,33472,3455.82,0.5191757817818726,1.1725632004169924,13.711717111177704,26.410548396763563
2024-04-19,11688,21560,956,1290,73315,63443,34,56,170006,33248,3470.88,0.5421150278293135,1.1556042431789164,13.750102937543382,25.363810689034505
2024-04-22,12554,22162,996,1723,74641,65033,35,56,174390,34716,3479.17,0.5664651204764913,1.1477403779619577,14.397614542118239,25.41659498824474
2024-04-23,13993,21619,937,1876,79389,71763,25,58,186764,35612,3439.42,0.6472547296359683,1.106266460432256,14.984686556295646,23.151142618491786
2024-04-24,14819,21340,989,1962,82610,76089,25,59,194858,36159,3428.93,0.6944236176194939,1.0857022697104706,15.210050395672747,21.903129458374817
2024-04-25,14978,19536,1026,1592,86164,81606,30,53,202284,34514,3439.76,0.7666871416871417,1.0558537362448839,14.808882561151648,19.31541792727057
2024-04-26,14987,20053,1032,1490,92298,87232,26,55,214570,35040,3449.77,0.7473694709021094,1.058075018341893,13.969334016870953,18.69133616069348
2024-04-27,14745,18276,1045,1406,91826,88295,26,53,213142,33021,3465.85,0.806795797767564,1.0399909394642959,13.835846524851977,17.14913062653067
2024-04-29,14859,18327,1030,1413,92929,89461,27,54,215576,33186,3478.08,0.8107709936159764,1.038765495579079,13.785393550302446,17.002820351059487
2024-04-30,14385,18948,1007,1448,94680,90117,26,55,218130,33333,3469.83,0.7591830272324256,1.0506341755717568,13.189382478338604,17.373126117452895
2024-05-02,14268,20343,990,1530,99066,92991,25,62,226668,34611,3442.83,0.7013714791328712,1.065328902797045,12.589337709778178,17.949600296468844
2024-05-03,14653,20136,1004,1454,99484,94001,30,55,228274,34789,3441.77,0.7277016289233215,1.0583291667109924,12.838080552318704,17.641956596020574
2024-05-06,14651,21289,988,1535,105417,98779,27,60,240136,35940,3436.05,0.6881957818591761,1.0672005183287945,12.202252057167605,17.730785887996802
2024-05-07,14786,20553,995,1477,108634,102867,26,60,246840,35339,3427.61,0.7194083588770496,1.0560626828817794,11.980230108572353,16.65289256198347
2024-05-08,15616,21062,1101,1511,109171,103725,26,59,249574,36678,3432.54,0.7414300636216884,1.0525042178838275,12.514124067410867,16.87836072667826
2024-05-10,15688,20441,1109,1459,108703,103950,26,55,248782,36129,3449.78,0.767477129298958,1.0457239057239058,12.611844908393694,16.4328608982965
2024-05-13,16457,19314,1195,1414,108094,105237,28,55,249102,35771,3457.11,0.8520762141451796,1.0271482463392152,13.213061316247963,15.506900787629164
2024-05-14,16747,20017,1254,1427,112570,109300,29,57,258634,36764,3463.93,0.8366388569715741,1.0299176578225069,12.95034682215022,15.479016679941541
2024-05-15,15936,19817,1185,1254,115981,112100,30,56,263834,35753,3470.72,0.8041580461220165,1.034620874219447,12.080323233548368,15.022324643525852
2024-05-16,16268,18640,1207,1229,116699,114327,33,53,265934,34908,3486.26,0.8727467811158798,1.0207475049638317,12.234614603623456,14.018515872359307
2024-05-17,15749,18378,1103,1223,126080,123451,37,51,283658,34127,3501.89,0.8569485254108172,1.0212958987776526,11.10421705010964,12.957857701880435
2024-05-20,17963,21811,1141,1792,132346,128498,31,55,300618,39774,3468.09,0.8235752601898125,1.0299459913772977,11.950714860720248,14.51077447125588
2024-05-21,19722,16525,1347,1075,141031,144228,28,48,321506,36247,3428.38,1.193464447806354,0.9778337077405219,12.268511318606807,10.279745945643317
