date,close,open,high,low,value,capitalization,divisor
2002-04-27,344.2,343.23,344.2,344.2,0.0,6275159765419.83,3254811524.0
2002-04-29,347.82,344.2,347.82,347.82,0.0,6275159765419.83,3254811524.0
2002-04-30,343.33,347.82,343.33,343.33,0.0,6275159765419.83,3254811524.0
2002-05-06,340.72,343.33,340.72,340.72,0.0,6275159765419.83,3254811524.0
2002-05-07,328.81,340.72,328.81,328.81,0.0,6275159765419.83,3254811524.0
2002-05-08,329.92,328.81,329.92,329.92,0.0,6275159765419.83,3254811524.0
2002-05-13,328.96,329.92,328.96,328.96,0.0,6275159765419.83,3254811524.0
2002-05-14,340.87,328.96,340.87,340.87,0.0,6275159765419.83,3254811524.0
2002-05-15,346.2,340.87,346.2,346.2,0.0,6275159765419.83,3254811524.0
2002-05-16,344.38,346.2,344.38,344.38,0.0,6275159765419.83,3254811524.0
2002-05-17,349.08,344.38,349.08,349.08,0.0,6275159765419.83,3254811524.0
2002-05-18,352.7,349.08,352.7,352.7,0.0,6275159765419.83,3254811524.0
2002-05-20,355.39,352.7,355.39,355.39,0.0,6275159765419.83,3254811524.0
2002-05-21,349.85,355.39,349.85,349.85,0.0,6275159765419.83,3254811524.0
2002-05-22,344.92,349.85,344.92,344.92,0.0,6275159765419.83,3254811524.0
2002-05-23,347.72,344.92,347.72,347.72,0.0,6275159765419.83,3254811524.0
2002-05-24,341.37,347.72,341.37,341.37,0.0,6275159765419.83,3254811524.0
2002-05-27,345.42,341.37,345.42,345.42,0.0,6275159765419.83,3254811524.0
2002-05-29,335.51,345.42,335.51,335.51,0.0,6275159765419.83,3254811524.0
2002-05-30,336.47,335.51,336.47,336.47,0.0,6275159765419.83,3254811524.0
2002-05-31,333.61,336.47,333.61,333.61,0.0,6275159765419.83,3254811524.0
2002-06-03,333.75,333.61,333.75,333.75,0.0,6275159765419.83,3254811524.0
2002-06-04,326.14,333.75,326.14,326.14,0.0,6275159765419.83,3254811524.0
2002-06-05,328.65,326.14,328.65,328.65,0.0,6275159765419.83,3254811524.0
2002-06-06,334.52,328.65,334.52,334.52,0.0,6275159765419.83,3254811524.0
2002-06-07,330.15,334.52,330.15,330.15,0.0,6275159765419.83,3254811524.0
2002-06-10,338.84,330.15,338.84,338.84,0.0,6275159765419.83,3254811524.0
2002-06-11,337.35,338.84,337.35,337.35,0.0,6275159765419.83,3254811524.0
2002-06-13,338.0,337.35,338.0,338.0,0.0,6275159765419.83,3254811524.0
2002-06-14,330.68,338.0,330.68,330.68,0.0,6275159765419.83,3254811524.0
2002-06-17,327.51,330.68,327.51,327.51,0.0,6275159765419.83,3254811524.0
2002-06-18,320.22,327.51,320.22,320.22,0.0,6275159765419.83,3254811524.0
2002-06-19,312.27,320.22,312.27,312.27,0.0,6275159765419.83,3254811524.0
2002-06-20,307.92,312.27,307.92,307.92,0.0,6275159765419.83,3254811524.0
2002-06-21,297.15,307.92,297.15,297.15,0.0,6275159765419.83,3254811524.0
2002-06-24,298.06,297.15,298.06,298.06,0.0,6275159765419.83,3254811524.0
2002-06-25,300.79,298.06,300.79,300.79,0.0,6275159765419.83,3254811524.0
2002-06-26,290.47,300.79,290.47,290.47,0.0,6275159765419.83,3254811524.0
2002-06-27,299.82,290.47,299.82,299.82,0.0,6275159765419.83,3254811524.0
2002-06-28,304.18,299.82,304.18,304.18,0.0,6275159765419.83,3254811524.0
2002-07-01,306.21,304.18,306.21,306.21,0.0,6275159765419.83,3254811524.0
2002-07-02,305.6,306.21,305.6,305.6,0.0,6275159765419.83,3254811524.0
2002-07-03,300.9,305.6,300.9,300.9,0.0,6275159765419.83,3254811524.0
2002-07-04,309.86,300.9,309.86,309.86,0.0,6275159765419.83,3254811524.0
2002-07-05,316.25,309.86,316.25,316.25,0.0,6275159765419.83,3254811524.0
2002-07-08,316.86,316.25,316.86,316.86,0.0,6275159765419.83,3254811524.0
2002-07-09,319.94,316.86,319.94,319.94,0.0,6275159765419.83,3254811524.0
2002-07-10,324.24,319.94,324.24,324.24,0.0,6275159765419.83,3254811524.0
2002-07-11,318.31,324.24,318.31,318.31,0.0,6275159765419.83,3254811524.0
2002-07-12,318.18,318.31,318.18,318.18,0.0,6275159765419.83,3254811524.0
2002-07-15,312.55,318.18,312.55,312.55,0.0,6275159765419.83,3254811524.0
2002-07-16,308.0,312.55,308.0,308.0,0.0,6275159765419.83,3254811524.0
2002-07-17,312.97,308.0,312.97,312.97,0.0,6275159765419.83,3254811524.0
2002-07-18,318.83,312.97,318.83,318.83,0.0,6275159765419.83,3254811524.0
2002-07-19,314.57,318.83,314.57,314.57,0.0,6275159765419.83,3254811524.0
2002-07-22,305.5,314.57,305.5,305.5,0.0,6275159765419.83,3254811524.0
2002-07-23,302.08,305.5,302.08,302.08,0.0,6275159765419.83,3254811524.0
2002-07-24,285.98,302.08,285.98,285.98,0.0,6275159765419.83,3254811524.0
2002-07-25,285.93,285.98,285.93,285.93,0.0,6275159765419.83,3254811524.0
2002-07-26,275.42,285.93,275.42,275.42,0.0,6275159765419.83,3254811524.0
2002-07-29,286.08,275.42,286.08,286.08,0.0,6275159765419.83,3254811524.0
2002-07-30,286.54,286.08,286.54,286.54,0.0,6275159765419.83,3254811524.0
2002-07-31,281.81,286.54,281.81,281.81,0.0,6275159765419.83,3254811524.0
2002-08-01,283.52,281.81,283.52,283.52,0.0,6275159765419.83,3254811524.0
2002-08-02,280.75,283.52,280.75,280.75,0.0,6275159765419.83,3254811524.0
2002-08-05,272.21,280.75,272.21,272.21,0.0,6275159765419.83,3254811524.0
2002-08-06,269.55,272.21,269.55,269.55,0.0,6275159765419.83,3254811524.0
2002-08-07,280.95,269.55,280.95,280.95,0.0,6275159765419.83,3254811524.0
2002-08-08,285.78,280.95,285.78,285.78,0.0,6275159765419.83,3254811524.0
2002-08-09,284.57,285.78,284.57,284.57,0.0,6275159765419.83,3254811524.0
2002-08-12,283.69,284.57,283.69,283.69,0.0,6275159765419.83,3254811524.0
2002-08-13,287.3,283.69,287.3,287.3,0.0,6275159765419.83,3254811524.0
2002-08-14,291.14,287.3,291.14,291.14,0.0,6275159765419.83,3254811524.0
2002-08-15,297.76,291.14,297.76,297.76,0.0,6275159765419.83,3254811524.0
2002-08-16,294.68,297.76,294.68,294.68,0.0,6275159765419.83,3254811524.0
2002-08-19,299.95,294.68,299.95,299.95,0.0,6275159765419.83,3254811524.0
2002-08-20,304.56,299.95,304.56,304.56,0.0,6275159765419.83,3254811524.0
2002-08-21,304.25,304.56,304.25,304.25,0.0,6275159765419.83,3254811524.0
2002-08-22,307.54,304.25,307.54,307.54,0.0,6275159765419.83,3254811524.0
2002-08-23,303.42,307.54,303.42,303.42,0.0,6275159765419.83,3254811524.0
2002-08-26,300.2,303.42,300.2,300.2,0.0,6275159765419.83,3254811524.0
2002-08-27,304.19,300.2,304.19,304.19,0.0,6275159765419.83,3254811524.0
2002-08-28,303.03,304.19,303.03,303.03,0.0,6275159765419.83,3254811524.0
2002-08-29,293.46,303.03,293.46,293.46,0.0,6275159765419.83,3254811524.0
2002-08-30,292.23,293.46,292.23,292.23,0.0,6275159765419.83,3254811524.0
2002-09-02,287.58,292.23,287.58,287.58,0.0,6275159765419.83,3254811524.0
2002-09-03,284.43,287.58,284.43,284.43,0.0,6275159765419.83,3254811524.0
2002-09-04,285.31,284.43,285.31,285.31,0.0,6275159765419.83,3254811524.0
2002-09-05,286.17,285.31,286.17,286.17,0.0,6275159765419.83,3254811524.0
2002-09-06,288.5,286.17,288.5,288.5,0.0,6275159765419.83,3254811524.0
2002-09-09,289.64,288.5,289.64,289.64,0.0,6275159765419.83,3254811524.0
2002-09-10,294.36,289.64,294.36,294.36,0.0,6275159765419.83,3254811524.0
2002-09-11,298.05,294.36,298.05,298.05,0.0,6275159765419.83,3254811524.0
2002-09-12,296.62,298.05,296.62,296.62,0.0,6275159765419.83,3254811524.0
2002-09-13,290.53,296.62,290.53,290.53,0.0,6275159765419.83,3254811524.0
2002-09-16,289.11,290.53,289.11,289.11,0.0,6275159765419.83,3254811524.0
2002-09-17,292.51,289.11,292.51,292.51,0.0,6275159765419.83,3254811524.0
2002-09-18,284.19,292.51,284.19,284.19,0.0,6275159765419.83,3254811524.0
2002-09-19,282.5,284.19,282.5,282.5,0.0,6275159765419.83,3254811524.0
2002-09-20,285.39,282.5,285.39,285.39,0.0,6275159765419.83,3254811524.0
2002-09-23,289.46,285.39,289.46,289.46,0.0,6275159765419.83,3254811524.0
2002-09-24,289.61,289.46,289.61,289.61,0.0,6275159765419.83,3254811524.0
2002-09-25,293.9,289.61,293.9,293.9,0.0,6275159765419.83,3254811524.0
2002-09-26,298.6,293.9,298.6,298.6,0.0,6275159765419.83,3254811524.0
2002-09-27,295.3,298.6,295.3,295.3,0.0,6275159765419.83,3254811524.0
2002-09-30,289.96,295.3,289.96,289.96,0.0,6275159765419.83,3254811524.0
2002-10-01,288.83,289.96,288.83,288.83,0.0,6275159765419.83,3254811524.0
2002-10-02,295.33,288.83,295.33,295.33,0.0,6275159765419.83,3254811524.0
2002-10-03,298.67,295.33,298.67,298.67,0.0,6275159765419.83,3254811524.0
2002-10-04,303.19,298.67,303.19,303.19,0.0,6275159765419.83,3254811524.0
2002-10-07,306.58,303.19,306.58,306.58,0.0,6275159765419.83,3254811524.0
2002-10-08,306.89,306.58,306.89,306.89,0.0,6275159765419.83,3254811524.0
2002-10-09,306.56,306.89,306.56,306.56,0.0,6275159765419.83,3254811524.0
2002-10-10,298.22,306.56,298.22,298.22,0.0,6275159765419.83,3254811524.0
2002-10-11,299.24,298.22,299.24,299.24,0.0,6275159765419.83,3254811524.0
2002-10-14,296.95,299.24,296.95,296.95,0.0,6275159765419.83,3254811524.0
2002-10-15,303.33,296.95,303.33,303.33,0.0,6275159765419.83,3254811524.0
2002-10-16,306.4,303.33,306.4,306.4,0.0,6275159765419.83,3254811524.0
2002-10-17,310.27,306.4,310.27,310.27,0.0,6275159765419.83,3254811524.0
2002-10-18,310.01,310.27,310.01,310.01,0.0,6275159765419.83,3254811524.0
2002-10-21,311.45,310.01,311.45,311.45,0.0,6275159765419.83,3254811524.0
2002-10-22,310.0,311.45,310.0,310.0,0.0,6275159765419.83,3254811524.0
2002-10-23,309.24,310.0,309.24,309.24,0.0,6275159765419.83,3254811524.0
2002-10-24,301.49,309.24,301.49,301.49,0.0,6275159765419.83,3254811524.0
2002-10-25,300.06,301.49,300.06,300.06,0.0,6275159765419.83,3254811524.0
2002-10-28,306.81,300.06,306.81,306.81,0.0,6275159765419.83,3254811524.0
2002-10-29,306.3,306.81,306.3,306.3,0.0,6275159765419.83,3254811524.0
2002-10-30,306.86,306.3,306.86,306.86,0.0,6275159765419.83,3254811524.0
2002-10-31,311.41,306.86,311.41,311.41,0.0,6275159765419.83,3254811524.0
2002-11-01,310.74,311.41,310.74,310.74,0.0,6275159765419.83,3254811524.0
2002-11-04,312.58,310.74,312.58,312.58,0.0,6275159765419.83,3254811524.0
2002-11-05,306.28,312.58,306.28,306.28,0.0,6275159765419.83,3254811524.0
2002-11-06,301.89,306.28,301.89,301.89,0.0,6275159765419.83,3254811524.0
2002-11-10,300.07,301.89,300.07,300.07,0.0,6275159765419.83,3254811524.0
2002-11-11,301.36,300.07,301.36,301.36,0.0,6275159765419.83,3254811524.0
2002-11-12,308.78,301.36,308.78,308.78,0.0,6275159765419.83,3254811524.0
2002-11-13,309.41,308.78,309.41,309.41,0.0,6275159765419.83,3254811524.0
2002-11-14,307.01,309.41,307.01,307.01,0.0,6275159765419.83,3254811524.0
2002-11-15,309.48,307.01,309.48,309.48,0.0,6275159765419.83,3254811524.0
2002-11-18,313.59,309.48,313.59,313.59,0.0,6275159765419.83,3254811524.0
2002-11-19,309.76,313.59,309.76,309.76,0.0,6275159765419.83,3254811524.0
2002-11-20,310.61,309.76,310.61,310.61,0.0,6275159765419.83,3254811524.0
2002-11-21,315.81,310.61,315.81,315.81,0.0,6275159765419.83,3254811524.0
2002-11-22,316.21,315.81,316.21,316.21,0.0,6275159765419.83,3254811524.0
2002-11-25,318.82,316.1,318.82,318.82,0.0,6275159765419.83,3254811524.0
2002-11-26,318.91,319.51,318.91,318.91,0.0,6275159765419.83,3254811524.0
2002-11-27,317.71,318.13,317.71,317.71,0.0,6275159765419.83,3254811524.0
2002-11-28,321.2369,317.71,321.4033,317.0106,2759732942.1,6275159765419.83,3254811524.0
2002-11-29,321.4065,321.24,322.3008,319.1963,2895657839.16,6275159765419.83,3254811524.0
2002-12-02,318.1663,321.41,326.0426,318.0132,4727948134.72,6275159765419.83,3254811524.0
2002-12-03,314.8482,318.17,318.8968,313.6716,5391268644.89,6275159765419.83,3254811524.0
2002-12-04,309.728,314.85,316.6937,308.1058,3395182790.34,6275159765419.83,3254811524.0
2002-12-05,310.7387,309.73,312.486,309.728,3032377144.26,6275159765419.83,3254811524.0
2002-12-06,313.3963,310.74,313.4436,310.6525,2040795247.21,6275159765419.83,3254811524.0
2002-12-09,313.7798,313.4,317.048,311.1225,4435069543.07,6275159765419.83,3254811524.0
2002-12-10,309.0314,313.7798,314.0199,309.0104,4451048936.57,6275159765419.83,3254811524.0
2002-12-11,305.6196,309.03,309.6768,303.5145,3560307880.22,6275159765419.83,3254811524.0
2002-12-15,306.4364,305.62,306.4866,301.4459,1788512408.1,6275159765419.83,3254811524.0
2002-12-16,302.1785,306.44,307.7117,298.8003,5112820363.02,6275159765419.83,3254811524.0
2002-12-17,311.1784,302.18,311.5467,302.1785,4715415732.59,6275159765419.83,3254811524.0
2002-12-18,308.0081,311.18,313.358,306.9086,3078460955.52,6275159765419.83,3254811524.0
2002-12-19,313.5028,308.01,313.586,308.0081,4167709333.8,6275159765419.83,3254811524.0
2002-12-20,314.3847,313.5,314.9871,311.3256,2116961795.06,6275159765419.83,3254811524.0
2002-12-23,314.5653,314.38,316.05,311.8929,2909337550.39,6275159765419.83,3254811524.0
2002-12-24,311.6286,314.57,315.8862,311.4595,1742223505.81,6275159765419.83,3254811524.0
2002-12-25,314.3328,311.63,314.3522,307.7246,2084049091.76,6275159765419.83,3254811524.0
2002-12-26,315.6725,314.33,315.7665,312.8389,1461769237.62,6275159765419.83,3254811524.0
2002-12-27,318.8015,315.67,319.4096,314.8681,1688427545.49,6275159765419.83,3254811524.0
2002-12-30,317.6277,318.8,318.8015,316.8082,911718532.63,6275159765419.83,3254811524.0
2002-12-31,318.9063,317.63,319.1427,317.3495,369021512.76,6275159765419.83,3254811524.0
2003-01-04,320.9204,318.9063,321.808,318.8298,1071320928.04,6275159765419.83,3254811524.0
2003-01-05,319.5329,320.9204,320.9212,319.2903,947571752.11,6275159765419.83,3254811524.0
2003-01-08,316.1337,319.53,319.5329,309.5109,2406060238.67,6275159765419.83,3254811524.0
2003-01-09,322.3974,316.13,322.3983,316.0174,3142954008.87,6275159765419.83,3254811524.0
2003-01-10,321.8676,322.4,323.7445,319.7438,3661390227.3,6275159765419.83,3254811524.0
2003-01-13,321.2682,321.87,324.8641,321.0967,3138756793.74,6275159765419.83,3254811524.0
2003-01-14,320.2668,321.27,323.3437,319.5496,4011609624.43,6275159765419.83,3254811524.0
2003-01-15,323.1834,320.27,324.6155,320.2637,4835321135.16,6275159765419.83,3254811524.0
2003-01-16,322.9242,323.18,324.8905,322.5284,3410858611.89,6275159765419.83,3254811524.0
2003-01-17,317.4368,322.92,322.9244,317.2544,3606552510.45,6275159765419.83,3254811524.0
2003-01-20,317.9444,317.44,319.3825,317.0135,1677698524.62,6275159765419.83,3254811524.0
2003-01-21,305.725,317.94,319.4113,305.0746,5433125594.19,6275159765419.83,3254811524.0
2003-01-22,306.1559,305.73,308.4241,302.7105,4869116650.53,6275159765419.83,3254811524.0
2003-01-23,304.3546,306.16,309.8283,300.0384,5458946879.25,6275159765419.83,3254811524.0
2003-01-24,303.9664,304.35,307.2123,302.1355,3920599007.33,6275159765419.83,3254811524.0
2003-01-27,302.6514,303.97,303.9664,295.3209,4715687595.0,6275159765419.83,3254811524.0
2003-01-28,306.2035,302.65,306.2432,302.2739,4229654192.89,6275159765419.83,3254811524.0
2003-01-29,307.2241,306.2035,309.4731,304.4761,4516667358.0,6275159765419.83,3254811524.0
2003-01-30,311.0308,307.2241,311.3519,307.2241,3219741430.75,6275159765419.83,3254811524.0
2003-01-31,307.782,311.0308,311.0308,306.0433,3574536232.1,6275159765419.83,3254811524.0
2003-02-03,311.5324,307.782,311.562,307.782,4012199735.74,6275159765419.83,3254811524.0
2003-02-04,310.7308,311.5324,314.3963,308.4555,4638385927.77,6275159765419.83,3254811524.0
2003-02-05,310.7753,310.7308,311.4946,308.6743,2725340085.84,6275159765419.83,3254811524.0
2003-02-06,308.1832,310.7753,311.8323,308.0723,4203116030.05,6275159765419.83,3254811524.0
2003-02-07,314.3422,308.1832,316.364,308.1079,3262787271.48,6275159765419.83,3254811524.0
2003-02-10,322.4145,314.3422,322.8292,314.3083,3384688479.59,6275159765419.83,3254811524.0
2003-02-11,334.1484,322.41,334.4162,322.4145,6142477112.88,6275159765419.83,3254811524.0
2003-02-12,330.0012,334.15,336.1263,329.1766,6382280649.69,6275159765419.83,3254811524.0
2003-02-13,329.5568,330.0,331.3425,326.4145,4338961405.34,6275159765419.83,3254811524.0
2003-02-14,331.6933,329.56,332.1639,328.2827,5799011048.15,6275159765419.83,3254811524.0
2003-02-17,333.5755,331.69,335.6492,331.6933,3083598728.89,6275159765419.83,3254811524.0
2003-02-18,334.014,333.58,335.4378,332.3657,3413814499.99,6275159765419.83,3254811524.0
2003-02-19,327.6855,334.01,334.663,327.1858,5644978496.55,6275159765419.83,3254811524.0
2003-02-20,330.614,327.69,332.3315,326.4252,2976805313.83,6275159765419.83,3254811524.0
2003-02-21,333.4186,330.61,333.5358,329.2467,2142573692.51,6275159765419.83,3254811524.0
2003-02-25,335.7446,333.42,336.1556,332.9989,2431528634.24,6275159765419.83,3254811524.0
2003-02-26,335.6681,335.74,338.0312,334.3459,2366325158.78,6275159765419.83,3254811524.0
2003-02-27,338.3522,335.67,338.3549,333.9838,2826017799.03,6275159765419.83,3254811524.0
2003-02-28,341.5213,338.35,341.5358,337.6753,3953298707.75,6275159765419.83,3254811524.0
2003-03-03,352.2432,341.52,352.4298,341.5213,5712759494.61,6275159765419.83,3254811524.0
2003-03-04,348.4028,352.24,353.3022,347.548,4050061226.74,6275159765419.83,3254811524.0
2003-03-05,357.6532,348.4,358.3621,345.0087,6896025518.4,6275159765419.83,3254811524.0
2003-03-06,359.9712,357.65,363.3684,357.6532,7538987193.42,6275159765419.83,3254811524.0
2003-03-07,354.8718,359.97,359.9712,354.5339,4404810487.3,6275159765419.83,3254811524.0
2003-03-11,349.8934,354.87,354.8718,347.1034,4280255221.68,6275159765419.83,3254811524.0
2003-03-12,343.2408,349.89,352.0154,342.0728,5861287532.82,6275159765419.83,3254811524.0
2003-03-13,346.8281,343.24,348.2811,343.1255,5286761252.47,6275159765419.83,3254811524.0
2003-03-14,345.6493,346.83,349.6467,345.3712,4756043661.81,6275159765419.83,3254811524.0
2003-03-17,337.8267,345.65,345.6493,335.9511,4413968057.42,6275159765419.83,3254811524.0
2003-03-18,330.1411,337.83,339.5516,328.6456,4506147873.54,6275159765419.83,3254811524.0
2003-03-19,333.9726,330.14,334.4017,329.3592,4373293143.1,6275159765419.83,3254811524.0
2003-03-20,334.9088,333.97,336.7473,331.0337,5364262880.56,6275159765419.83,3254811524.0
2003-03-21,338.7561,334.91,338.9168,334.6208,3593134394.66,6275159765419.83,3254811524.0
2003-03-24,332.3047,338.76,339.7279,330.6221,3659987269.9,6275159765419.83,3254811524.0
2003-03-25,333.5749,332.3,335.3417,331.2688,3876536330.12,6275159765419.83,3254811524.0
2003-03-26,333.3021,333.57,335.2202,332.678,2822336913.09,6275159765419.83,3254811524.0
2003-03-27,332.6967,333.3,335.4017,332.1932,4058019763.21,6275159765419.83,3254811524.0
2003-03-28,332.8834,332.7,334.8383,330.6354,3030510942.83,6275159765419.83,3254811524.0
2003-03-31,325.5564,332.88,332.8835,322.8308,3654725910.15,6275159765419.83,3254811524.0
2003-04-01,327.44,325.56,328.702,324.5006,3495041763.59,6275159765419.83,3254811524.0
2003-04-02,331.0201,327.44,331.1226,327.44,3556818984.01,6275159765419.83,3254811524.0
2003-04-03,326.9442,331.02,331.7422,326.9392,4674107164.57,6275159765419.83,3254811524.0
2003-04-04,330.5303,326.94,331.0854,325.9994,5888530138.39,6275159765419.83,3254811524.0
2003-04-07,336.3039,330.53,336.8747,330.5303,6493132467.65,6275159765419.83,3254811524.0
2003-04-08,337.4807,336.3,339.9974,334.8166,5901235571.63,6275159765419.83,3254811524.0
2003-04-09,336.534,337.48,339.6347,335.3613,6278030706.07,6275159765419.83,3254811524.0
2003-04-10,336.7642,336.53,338.6795,335.0284,7520486628.32,6275159765419.83,3254811524.0
2003-04-11,338.2112,336.76,339.2278,336.7596,4132761188.89,6275159765419.83,3254811524.0
2003-04-14,341.9885,338.21,342.9016,337.3942,4874002207.22,6275159765419.83,3254811524.0
2003-04-15,345.9707,341.99,346.2123,340.6772,6155488823.79,6275159765419.83,3254811524.0
2003-04-16,344.6319,345.97,352.2129,344.046,8713048868.29,6275159765419.83,3254811524.0
2003-04-17,348.6139,344.63,348.9216,343.4477,5786561049.83,6275159765419.83,3254811524.0
2003-04-18,356.8144,348.61,357.0857,348.6139,7503990883.45,6275159765419.83,3254811524.0
2003-04-21,363.8913,356.81,370.0736,356.8144,12349413369.18,6275159765419.83,3254811524.0
2003-04-22,364.8854,363.89,371.9012,361.7939,9148338634.71,6275159765419.83,3254811524.0
2003-04-23,373.0503,364.89,373.5642,363.3456,8431822786.39,6275159765419.83,3254811524.0
2003-04-24,366.2109,373.05,373.079,364.162,7107966295.46,6275159765419.83,3254811524.0
2003-04-25,371.9587,366.21,373.2267,365.3963,8170260099.08,6275159765419.83,3254811524.0
2003-04-28,382.7369,371.96,386.9556,371.9587,13115526733.67,6275159765419.83,3254811524.0
2003-04-29,376.2644,382.74,384.2963,372.7339,8805158837.1,6275159765419.83,3254811524.0
2003-04-30,369.7732,376.26,379.2989,368.8789,5423302062.41,6275159765419.83,3254811524.0
2003-05-05,380.2213,369.77,380.6962,369.7732,5243502579.16,6275159765419.83,3254811524.0
2003-05-06,379.8815,380.22,382.4502,376.2229,6380014160.46,6275159765419.83,3254811524.0
2003-05-07,375.8596,379.88,380.5372,375.7664,6015743719.28,6275159765419.83,3254811524.0
2003-05-08,374.7912,375.86,377.9126,372.8717,4592090431.45,6275159765419.83,3254811524.0
2003-05-12,385.2718,374.79,385.5626,374.7676,5487892140.63,6275159765419.83,3254811524.0
2003-05-13,384.5603,385.27,388.9002,380.9966,7910830659.28,6275159765419.83,3254811524.0
2003-05-14,387.036,384.56,388.6026,383.9683,6933211235.76,6275159765419.83,3254811524.0
2003-05-15,391.8177,387.04,391.8186,387.01,8375594331.84,6275159765419.83,3254811524.0
2003-05-16,399.7358,391.82,400.4248,390.1085,13103221516.33,6275159765419.83,3254811524.0
2003-05-19,404.3299,399.74,411.1097,399.631,12667342321.74,6275159765419.83,3254811524.0
2003-05-20,399.4721,404.33,404.3332,392.9281,11029714748.5,6275159765419.83,3254811524.0
2003-05-21,399.3715,399.47,404.4535,396.5367,17395772960.88,6275159765419.83,3254811524.0
2003-05-22,411.2169,399.37,411.242,398.9013,18830710295.58,6275159765419.83,3254811524.0
